,תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %
707,13.02.2019,1420.81,1419.79,1432.14,1415.94,59.08M,0.54%
708,12.02.2019,1413.19,1411.27,1414.65,1410.89,59.45M,0.49%
709,11.02.2019,1406.26,1401.95,1409.18,1401.18,49.02M,0.37%
710,10.02.2019,1401.13,1404.03,1405.75,1400.35,18.70M,-0.02%
711,07.02.2019,1401.35,1412.95,1412.95,1398.48,179.14M,-0.96%
712,06.02.2019,1414.91,1421.9,1422.38,1414.91,47.17M,-0.52%
713,05.02.2019,1422.3,1415.99,1422.3,1415.53,68.77M,0.55%
714,04.02.2019,1414.45,1416.24,1418.52,1413.27,75.60M,-0.06%
715,03.02.2019,1415.3,1413.93,1416.51,1411.27,27.04M,0.15%
716,31.01.2019,1413.16,1412.42,1416.04,1408.76,84.76M,0.70%
717,30.01.2019,1403.34,1398.14,1406.25,1396.51,46.39M,0.59%
718,29.01.2019,1395.07,1391.98,1399.0,1391.4,53.03M,0.29%
719,28.01.2019,1391.02,1386.96,1397.05,1385.26,84.19M,0.18%
720,27.01.2019,1388.55,1392.75,1394.64,1388.55,21.53M,0.49%
721,24.01.2019,1381.8,1379.92,1383.82,1376.41,78.78M,0.44%
722,23.01.2019,1375.7,1367.45,1376.94,1364.2,42.11M,0.44%
723,22.01.2019,1369.73,1371.04,1375.56,1368.68,38.19M,-0.30%
724,21.01.2019,1373.92,1380.34,1380.66,1373.38,40.09M,-0.57%
725,20.01.2019,1381.77,1382.94,1389.6,1381.77,39.15M,0.97%
726,17.01.2019,1368.52,1369.21,1372.68,1364.59,63.79M,-0.01%
727,16.01.2019,1368.66,1360.87,1369.24,1360.02,48.12M,0.82%
728,15.01.2019,1357.49,1356.14,1358.61,1352.21,105.23M,0.70%
729,14.01.2019,1348.04,1347.96,1350.2,1344.39,68.77M,-0.47%
730,13.01.2019,1354.39,1369.38,1370.39,1354.39,24.92M,-0.43%
731,10.01.2019,1360.3,1368.26,1368.26,1355.69,68.71M,-0.49%
732,09.01.2019,1367.06,1368.98,1374.16,1366.37,68.65M,0.21%
733,08.01.2019,1364.19,1358.41,1371.62,1357.37,68.79M,0.81%
734,07.01.2019,1353.21,1348.6,1355.55,1343.04,53.15M,0.47%
735,06.01.2019,1346.94,1346.01,1351.08,1343.89,26.38M,2.03%
736,03.01.2019,1320.16,1325.91,1330.29,1320.16,77.70M,-1.05%
737,02.01.2019,1334.2,1336.06,1336.83,1325.38,64.81M,-1.09%
738,01.01.2019,1348.9,1333.96,1349.9,1333.96,36.98M,1.18%
739,31.12.2018,1333.18,1336.58,1347.74,1333.01,61.10M,0.14%
740,30.12.2018,1331.34,1328.42,1332.26,1322.73,50.22M,1.31%
741,27.12.2018,1314.1,1350.65,1351.1,1313.52,136.31M,-0.15%
742,26.12.2018,1316.1,1308.27,1330.9,1307.62,62.14M,0.30%
743,25.12.2018,1312.12,1272.24,1314.1,1252.64,133.27M,1.90%
744,24.12.2018,1287.62,1320.69,1324.11,1282.45,93.08M,-2.07%
745,23.12.2018,1314.81,1333.29,1333.35,1298.93,95.39M,-4.72%
746,20.12.2018,1380.0,1383.87,1384.34,1376.84,89.36M,-1.98%
747,19.12.2018,1407.92,1400.13,1407.92,1397.03,91.03M,0.66%
748,18.12.2018,1398.75,1408.23,1409.05,1395.15,56.60M,-0.92%
749,17.12.2018,1411.78,1413.3,1421.3,1407.71,63.95M,-0.28%
750,16.12.2018,1415.69,1426.17,1426.17,1415.69,20.80M,-1.80%
751,13.12.2018,1441.7,1435.74,1441.93,1434.6,63.11M,0.12%
752,12.12.2018,1440.03,1441.51,1446.56,1438.7,59.84M,-0.02%
753,11.12.2018,1440.25,1432.28,1445.54,1432.28,89.37M,0.68%
754,10.12.2018,1430.49,1436.33,1437.45,1426.82,65.72M,-0.72%
755,09.12.2018,1440.86,1434.36,1440.86,1433.47,29.73M,-0.22%
756,06.12.2018,1444.07,1464.28,1465.34,1444.07,106.30M,-2.46%
757,05.12.2018,1480.55,1462.71,1480.55,1461.86,98.96M,0.57%
758,04.12.2018,1472.21,1484.79,1484.79,1471.3,64.86M,-1.27%
759,03.12.2018,1491.08,1497.27,1499.51,1489.61,54.13M,0.11%
760,02.12.2018,1489.43,1482.17,1489.49,1481.59,31.08M,1.42%
761,29.11.2018,1468.56,1476.78,1479.37,1468.56,189.34M,-0.26%
762,28.11.2018,1472.36,1467.36,1475.56,1465.51,43.66M,0.79%
763,27.11.2018,1460.89,1463.13,1467.75,1457.45,54.45M,0.14%
764,26.11.2018,1458.9,1446.81,1458.9,1446.52,49.67M,1.32%
765,25.11.2018,1439.88,1444.18,1447.23,1436.6,20.38M,-0.51%
766,22.11.2018,1447.31,1459.2,1459.29,1444.2,46.96M,-0.65%
767,21.11.2018,1456.77,1452.92,1457.42,1450.52,46.88M,0.50%
768,20.11.2018,1449.55,1463.43,1467.15,1446.28,59.15M,-1.63%
769,19.11.2018,1473.5,1476.3,1481.97,1472.91,45.45M,-0.21%
770,18.11.2018,1476.57,1477.67,1482.79,1475.7,21.79M,0.31%
771,15.11.2018,1472.02,1477.58,1480.25,1469.53,66.01M,-0.17%
772,14.11.2018,1474.52,1481.77,1484.23,1472.77,46.43M,-0.65%
773,13.11.2018,1484.21,1480.94,1487.73,1479.21,51.00M,0.24%
774,12.11.2018,1480.69,1493.08,1497.59,1476.47,59.10M,-0.60%
775,11.11.2018,1489.68,1489.56,1494.12,1488.39,38.55M,-0.25%
776,08.11.2018,1493.38,1485.86,1500.21,1485.86,87.84M,0.35%
777,07.11.2018,1488.14,1465.65,1488.14,1464.14,64.14M,1.63%
778,06.11.2018,1464.22,1460.67,1464.22,1456.41,86.85M,0.61%
779,05.11.2018,1455.33,1455.37,1460.93,1453.41,51.10M,-0.09%
780,04.11.2018,1456.62,1461.86,1462.03,1453.03,15.79M,-0.11%
781,01.11.2018,1458.22,1438.47,1458.22,1437.73,128.01M,1.48%
782,31.10.2018,1436.97,1432.68,1438.17,1429.51,59.80M,1.00%
783,29.10.2018,1422.8,1423.16,1432.51,1422.8,55.54M,0.17%
784,28.10.2018,1420.45,1414.39,1423.51,1413.99,22.58M,0.18%
785,25.10.2018,1417.96,1410.63,1423.45,1404.58,123.71M,-1.32%
786,24.10.2018,1436.88,1435.61,1444.23,1430.63,52.11M,0.58%
787,23.10.2018,1428.65,1436.99,1443.05,1428.65,69.62M,-1.79%
788,22.10.2018,1454.64,1461.92,1471.31,1454.64,55.97M,0.04%
789,21.10.2018,1454.01,1459.69,1460.07,1451.66,21.58M,-0.61%
790,18.10.2018,1462.92,1453.3,1462.92,1452.54,62.20M,0.52%
791,17.10.2018,1455.42,1460.15,1462.62,1451.06,58.74M,-0.06%
792,16.10.2018,1456.36,1442.81,1456.36,1442.1,45.50M,1.31%
793,15.10.2018,1437.51,1437.09,1443.18,1431.38,49.94M,-0.40%
794,14.10.2018,1443.23,1444.12,1449.56,1442.33,25.42M,0.56%
795,11.10.2018,1435.24,1425.21,1440.4,1417.27,97.66M,-1.05%
796,10.10.2018,1450.53,1470.21,1472.27,1447.84,64.12M,-1.33%
797,09.10.2018,1470.14,1466.96,1475.45,1465.14,49.23M,0.13%
798,08.10.2018,1468.29,1474.98,1474.98,1462.08,56.58M,-0.46%
799,07.10.2018,1475.14,1470.95,1475.23,1468.07,27.68M,-0.35%
800,04.10.2018,1480.26,1488.59,1491.15,1480.26,95.94M,-1.28%
801,03.10.2018,1499.49,1494.93,1501.37,1494.03,60.10M,0.51%
802,02.10.2018,1491.81,1484.61,1492.13,1482.81,69.18M,0.47%
803,27.09.2018,1484.82,1476.14,1485.96,1476.14,131.63M,-0.56%
804,26.09.2018,1493.16,1500.92,1503.11,1493.16,28.70M,-0.71%
805,25.09.2018,1503.85,1505.74,1510.81,1500.66,52.53M,-0.08%
806,20.09.2018,1505.04,1499.54,1505.9,1497.82,94.76M,0.74%
807,17.09.2018,1493.93,1486.33,1494.97,1485.24,65.23M,0.51%
808,16.09.2018,1486.42,1476.87,1486.42,1475.93,87.91M,1.41%
809,13.09.2018,1465.79,1475.16,1477.45,1465.04,59.89M,-0.20%
810,12.09.2018,1468.69,1472.95,1479.39,1467.26,63.90M,-0.13%
811,06.09.2018,1470.6,1465.9,1474.55,1465.9,162.93M,0.22%
812,05.09.2018,1467.33,1482.51,1482.63,1466.8,61.52M,-1.28%
813,04.09.2018,1486.28,1501.07,1501.11,1484.23,67.19M,-0.77%
814,03.09.2018,1497.74,1500.37,1502.4,1496.56,70.84M,-0.22%
815,02.09.2018,1501.03,1491.62,1501.09,1491.32,44.58M,0.54%
816,30.08.2018,1492.97,1488.97,1493.83,1485.53,92.16M,0.25%
817,29.08.2018,1489.24,1483.2,1491.51,1483.2,94.96M,0.41%
818,28.08.2018,1483.09,1485.46,1489.97,1480.74,54.82M,-0.20%
819,27.08.2018,1486.02,1477.74,1486.36,1476.53,77.85M,0.80%
820,26.08.2018,1474.19,1475.63,1478.28,1468.61,28.97M,0.37%
821,23.08.2018,1468.71,1459.6,1468.84,1458.24,83.45M,1.01%
822,22.08.2018,1454.05,1449.48,1455.02,1448.91,37.79M,0.13%
823,21.08.2018,1452.18,1446.97,1460.35,1446.97,54.52M,0.49%
824,20.08.2018,1445.12,1429.59,1446.34,1429.46,100.88M,1.19%
825,19.08.2018,1428.15,1426.2,1428.62,1425.76,20.51M,0.71%
826,16.08.2018,1418.09,1409.55,1419.42,1407.92,67.76M,1.03%
827,15.08.2018,1403.61,1414.22,1415.48,1402.2,59.33M,-0.57%
828,14.08.2018,1411.72,1415.91,1420.16,1409.78,90.46M,-0.12%
829,13.08.2018,1413.47,1415.53,1416.26,1407.94,51.36M,-0.40%
830,12.08.2018,1419.15,1419.2,1420.33,1416.66,45.35M,-0.14%
831,09.08.2018,1421.08,1421.12,1423.1,1415.76,76.29M,-0.41%
832,08.08.2018,1427.0,1432.1,1433.15,1426.34,60.72M,-0.29%
833,07.08.2018,1431.21,1431.51,1432.13,1429.05,47.69M,0.12%
834,06.08.2018,1429.49,1429.12,1431.17,1426.95,29.68M,0.02%
835,05.08.2018,1429.22,1418.96,1433.4,1418.96,31.09M,1.55%
836,02.08.2018,1407.36,1410.04,1412.12,1406.0,102.42M,-0.43%
837,01.08.2018,1413.49,1411.2,1413.49,1399.92,59.51M,0.39%
838,31.07.2018,1407.97,1408.17,1411.94,1407.11,48.31M,0.07%
839,30.07.2018,1407.03,1400.78,1412.08,1400.55,52.49M,0.32%
840,29.07.2018,1402.53,1401.03,1404.62,1400.4,16.39M,-0.35%
841,26.07.2018,1407.46,1412.49,1412.49,1404.7,79.24M,0.39%
842,25.07.2018,1401.95,1393.58,1402.13,1393.07,42.08M,0.47%
843,24.07.2018,1395.38,1386.63,1396.91,1386.63,45.11M,0.93%
844,23.07.2018,1382.53,1382.45,1383.62,1378.79,24.34M,0.02%
845,19.07.2018,1382.2,1382.25,1385.46,1382.17,38.91M,-0.19%
846,18.07.2018,1384.84,1387.0,1387.5,1384.84,35.76M,0.13%
847,17.07.2018,1383.11,1382.15,1383.4,1380.35,38.30M,0.01%
848,16.07.2018,1382.95,1385.03,1389.49,1382.55,45.57M,-0.19%
849,15.07.2018,1385.52,1384.7,1388.77,1383.86,22.71M,0.03%
850,12.07.2018,1385.04,1381.33,1385.19,1377.73,41.10M,0.59%
851,11.07.2018,1376.86,1376.31,1377.1,1372.14,34.58M,-0.28%
852,10.07.2018,1380.66,1374.04,1380.7,1373.05,74.56M,0.59%
853,09.07.2018,1372.61,1371.42,1375.55,1371.42,47.99M,0.18%
854,08.07.2018,1370.08,1369.96,1372.46,1369.96,16.55M,0.48%
855,05.07.2018,1363.55,1366.73,1367.94,1360.58,65.98M,-0.20%
856,04.07.2018,1366.32,1366.67,1370.35,1365.54,20.72M,-0.17%
857,03.07.2018,1368.6,1364.97,1369.97,1364.63,55.14M,0.53%
858,02.07.2018,1361.39,1359.44,1362.15,1357.42,48.29M,-0.36%
859,01.07.2018,1366.34,1366.31,1368.55,1366.07,20.10M,0.27%
860,28.06.2018,1362.6,1366.67,1368.09,1361.75,74.74M,-0.73%
861,27.06.2018,1372.68,1373.91,1376.02,1364.19,98.53M,0.01%
862,26.06.2018,1372.55,1373.76,1374.84,1371.24,32.90M,0.09%
863,25.06.2018,1371.35,1383.0,1383.0,1371.03,49.88M,-0.91%
864,24.06.2018,1383.94,1376.89,1384.57,1376.73,31.21M,0.46%
865,21.06.2018,1377.6,1388.82,1389.32,1377.6,78.01M,-0.63%
866,20.06.2018,1386.28,1381.03,1388.17,1380.56,42.35M,0.74%
867,19.06.2018,1376.08,1375.97,1378.64,1373.12,56.24M,-0.54%
868,18.06.2018,1383.54,1390.46,1390.46,1379.2,62.78M,-0.62%
869,17.06.2018,1392.16,1390.23,1392.94,1390.0,25.01M,-0.05%
870,14.06.2018,1392.83,1387.75,1393.83,1386.87,102.67M,0.02%
871,13.06.2018,1392.62,1395.04,1395.23,1390.38,56.50M,0.09%
872,12.06.2018,1391.36,1395.64,1397.46,1391.27,55.17M,-0.08%
873,11.06.2018,1392.45,1388.67,1393.5,1387.93,58.82M,0.37%
874,10.06.2018,1387.29,1390.26,1390.77,1385.85,22.40M,-0.06%
875,07.06.2018,1388.14,1387.64,1389.3,1385.28,89.95M,0.44%
876,06.06.2018,1382.03,1386.25,1386.95,1380.47,58.88M,-0.22%
877,05.06.2018,1385.08,1376.29,1385.41,1375.48,37.60M,0.60%
878,04.06.2018,1376.86,1372.38,1378.09,1371.16,35.43M,0.39%
879,03.06.2018,1371.49,1370.91,1372.86,1370.28,22.33M,0.47%
880,31.05.2018,1365.05,1368.09,1369.23,1362.06,75.52M,0.05%
881,30.05.2018,1364.31,1361.04,1366.37,1360.14,49.61M,0.28%
882,29.05.2018,1360.52,1364.57,1365.83,1357.54,53.32M,-0.70%
883,28.05.2018,1370.11,1374.42,1375.03,1368.41,37.41M,-0.17%
884,27.05.2018,1372.47,1369.23,1373.91,1369.23,29.40M,0.72%
885,24.05.2018,1362.7,1370.95,1370.95,1362.36,130.48M,0.26%
886,23.05.2018,1359.19,1364.97,1365.03,1353.77,58.34M,-0.66%
887,22.05.2018,1368.24,1373.16,1373.16,1367.92,43.23M,-0.37%
888,21.05.2018,1373.38,1367.74,1375.51,1366.7,50.66M,0.77%
889,17.05.2018,1362.9,1355.26,1362.9,1351.96,58.30M,0.75%
890,16.05.2018,1352.73,1348.09,1353.65,1346.62,42.93M,0.58%
891,15.05.2018,1344.98,1339.62,1349.72,1338.93,48.55M,0.28%
892,14.05.2018,1341.24,1340.22,1343.19,1334.57,65.93M,0.04%
893,13.05.2018,1340.72,1338.49,1341.34,1338.49,16.51M,0.86%
894,10.05.2018,1329.25,1329.57,1332.89,1326.1,55.75M,0.16%
895,09.05.2018,1327.08,1323.45,1329.37,1321.1,37.67M,0.30%
896,08.05.2018,1323.12,1332.51,1332.84,1323.12,52.91M,-0.84%
897,07.05.2018,1334.32,1338.66,1340.55,1329.15,50.88M,-0.15%
898,06.05.2018,1336.33,1335.8,1339.48,1335.8,21.05M,0.62%
899,03.05.2018,1328.09,1332.42,1336.96,1328.09,65.95M,-0.42%
900,02.05.2018,1333.7,1328.56,1334.28,1328.42,47.22M,0.64%
901,01.05.2018,1325.22,1324.47,1332.6,1322.71,43.62M,-0.21%
902,30.04.2018,1327.95,1335.74,1337.84,1323.49,63.86M,-0.73%
903,29.04.2018,1337.65,1337.56,1341.05,1334.62,25.26M,0.47%
904,26.04.2018,1331.4,1334.33,1335.75,1327.89,76.36M,0.42%
905,25.04.2018,1325.84,1334.21,1334.21,1325.49,50.49M,-1.31%
906,24.04.2018,1343.45,1344.51,1348.4,1342.88,44.73M,-0.07%
907,23.04.2018,1344.4,1349.34,1350.04,1336.27,65.75M,-0.51%
908,22.04.2018,1351.35,1344.89,1351.35,1341.91,28.52M,0.37%
909,17.04.2018,1346.37,1348.16,1348.93,1340.22,46.55M,0.39%
910,16.04.2018,1341.14,1335.24,1342.06,1332.51,67.88M,0.48%
911,15.04.2018,1334.67,1324.42,1335.53,1319.57,30.11M,0.56%
912,12.04.2018,1327.27,1315.63,1327.27,1312.34,64.92M,1.41%
913,11.04.2018,1308.88,1311.41,1312.36,1299.83,86.56M,-0.32%
914,10.04.2018,1313.14,1303.9,1313.14,1303.52,63.16M,1.50%
915,09.04.2018,1293.72,1294.7,1298.21,1289.33,125.29M,0.27%
916,08.04.2018,1290.21,1273.68,1293.25,1270.51,38.91M,1.64%
917,04.04.2018,1269.34,1299.33,1299.9,1265.99,55.14M,-2.27%
918,03.04.2018,1298.88,1302.74,1302.96,1293.05,27.83M,-0.70%
919,02.04.2018,1308.08,1313.47,1313.79,1306.59,15.28M,-0.61%
920,01.04.2018,1316.06,1316.48,1318.85,1315.39,9.91M,0.43%
921,29.03.2018,1310.48,1309.75,1314.28,1307.06,94.44M,0.17%
922,28.03.2018,1308.31,1313.73,1313.81,1305.96,47.77M,-1.04%
923,27.03.2018,1322.07,1319.15,1327.28,1319.15,47.07M,0.91%
924,26.03.2018,1310.13,1305.62,1316.08,1305.62,41.82M,0.95%
925,25.03.2018,1297.79,1313.67,1313.67,1295.06,37.80M,-2.79%
926,22.03.2018,1335.08,1344.79,1346.27,1334.93,50.57M,-1.04%
927,21.03.2018,1349.1,1351.15,1351.26,1346.1,54.61M,-0.17%
928,20.03.2018,1351.4,1347.79,1354.08,1347.4,52.86M,0.28%
929,19.03.2018,1347.61,1359.53,1360.22,1347.13,43.22M,-1.02%
930,18.03.2018,1361.47,1366.13,1367.16,1359.98,14.63M,-0.28%
931,15.03.2018,1365.3,1364.28,1365.3,1361.48,74.45M,0.46%
932,14.03.2018,1359.06,1359.28,1366.12,1359.06,54.03M,-0.20%
933,13.03.2018,1361.85,1355.91,1364.72,1353.98,65.49M,0.71%
934,12.03.2018,1352.27,1357.82,1359.65,1352.27,57.79M,-0.12%
935,11.03.2018,1353.96,1351.79,1355.56,1351.79,44.76M,0.84%
936,08.03.2018,1342.69,1345.47,1346.05,1341.63,66.86M,0.04%
937,07.03.2018,1342.18,1340.08,1342.18,1334.46,64.35M,-0.20%
938,06.03.2018,1344.86,1345.05,1348.66,1343.58,40.34M,0.42%
939,05.03.2018,1339.26,1341.8,1345.67,1336.62,54.37M,-0.69%
940,04.03.2018,1348.54,1352.8,1352.8,1348.31,26.24M,-0.99%
941,28.02.2018,1361.99,1368.18,1368.18,1361.21,76.78M,-0.67%
942,27.02.2018,1371.2,1372.07,1372.82,1369.31,69.85M,0.16%
943,26.02.2018,1368.95,1369.74,1373.42,1368.95,59.93M,-0.00%
944,25.02.2018,1369.0,1370.13,1372.8,1368.76,38.91M,0.51%
945,22.02.2018,1362.09,1363.97,1365.04,1355.23,126.72M,-0.34%
946,21.02.2018,1366.77,1361.52,1367.08,1354.79,87.74M,0.20%
947,20.02.2018,1364.07,1371.72,1371.81,1359.9,84.12M,-0.66%
948,19.02.2018,1373.2,1363.85,1375.27,1363.78,178.94M,0.74%
949,18.02.2018,1363.17,1358.55,1364.05,1357.96,28.05M,0.61%
950,15.02.2018,1354.87,1351.6,1357.8,1351.34,70.32M,1.05%
951,14.02.2018,1340.76,1338.23,1345.44,1333.49,87.55M,0.66%
952,13.02.2018,1332.0,1333.71,1335.38,1325.93,64.01M,0.01%
953,12.02.2018,1331.88,1329.47,1340.74,1329.47,60.26M,0.45%
954,11.02.2018,1325.89,1334.71,1336.08,1325.49,36.55M,-1.19%
955,08.02.2018,1341.83,1357.12,1357.61,1340.73,76.43M,-1.21%
956,07.02.2018,1358.24,1347.5,1359.83,1344.88,56.67M,1.09%
957,06.02.2018,1343.63,1329.88,1352.21,1317.97,95.16M,-1.70%
958,05.02.2018,1366.85,1378.08,1378.57,1359.58,76.76M,-0.71%
959,04.02.2018,1376.62,1382.79,1382.79,1376.17,30.32M,-1.91%
960,01.02.2018,1403.44,1407.47,1410.89,1398.62,157.88M,-0.36%
961,31.01.2018,1408.47,1402.14,1409.06,1402.04,56.97M,0.53%
962,30.01.2018,1400.98,1407.22,1407.22,1397.23,94.92M,-0.66%
963,29.01.2018,1410.34,1412.82,1414.64,1407.91,75.05M,-0.36%
964,28.01.2018,1415.4,1413.44,1416.41,1412.97,32.56M,0.82%
965,25.01.2018,1403.89,1397.61,1407.74,1394.68,121.27M,0.20%
966,24.01.2018,1401.02,1398.31,1401.02,1395.87,50.11M,0.24%
967,23.01.2018,1397.69,1398.68,1400.8,1394.78,65.24M,0.23%
968,22.01.2018,1394.5,1390.66,1394.55,1388.84,57.63M,0.47%
969,21.01.2018,1388.01,1393.03,1394.76,1387.24,27.50M,-0.19%
970,18.01.2018,1390.61,1399.22,1399.6,1389.49,78.60M,-0.16%
971,17.01.2018,1392.9,1392.95,1394.57,1388.34,50.85M,-0.50%
972,16.01.2018,1399.92,1402.43,1404.51,1398.29,84.50M,0.05%
973,15.01.2018,1399.18,1403.6,1403.71,1396.98,56.48M,-0.26%
974,14.01.2018,1402.86,1400.62,1404.22,1400.62,32.69M,0.75%
975,11.01.2018,1392.41,1380.18,1392.41,1380.18,74.57M,0.90%
976,10.01.2018,1380.0,1391.45,1391.51,1377.92,43.25M,-0.91%
977,09.01.2018,1392.62,1391.4,1396.46,1390.32,54.09M,0.11%
978,08.01.2018,1391.05,1398.34,1398.85,1387.24,73.21M,-0.39%
979,07.01.2018,1396.49,1397.86,1405.99,1394.5,38.84M,0.27%
980,04.01.2018,1392.76,1384.47,1392.76,1383.86,150.19M,0.73%
981,03.01.2018,1382.63,1386.89,1388.67,1379.54,75.56M,-0.23%
982,02.01.2018,1385.86,1380.97,1385.86,1379.15,99.30M,0.55%
983,01.01.2018,1378.25,1366.53,1379.15,1366.41,55.46M,1.02%
984,31.12.2017,1364.36,1364.74,1365.09,1361.47,62.58M,-0.14%
985,28.12.2017,1366.22,1362.8,1366.42,1361.15,144.35M,0.42%
986,27.12.2017,1360.56,1360.82,1362.3,1355.13,87.82M,0.05%
987,26.12.2017,1359.82,1359.61,1361.25,1356.06,66.59M,0.08%
988,25.12.2017,1358.77,1365.4,1365.87,1357.92,91.52M,-0.36%
989,24.12.2017,1363.68,1352.38,1363.68,1352.16,55.67M,1.45%
990,21.12.2017,1344.17,1337.46,1345.49,1336.48,91.77M,0.43%
991,20.12.2017,1338.48,1331.98,1344.1,1331.98,89.60M,0.32%
992,19.12.2017,1334.19,1334.5,1335.89,1332.22,84.34M,0.03%
993,18.12.2017,1333.77,1330.53,1335.69,1329.99,59.53M,0.37%
994,17.12.2017,1328.88,1329.53,1330.76,1327.69,17.61M,0.22%
995,14.12.2017,1325.91,1325.1,1326.67,1309.97,127.33M,0.16%
996,13.12.2017,1323.73,1327.4,1329.1,1322.99,66.57M,-0.34%
997,12.12.2017,1328.28,1326.01,1329.52,1325.13,72.01M,0.19%
998,11.12.2017,1325.79,1320.4,1328.39,1320.26,62.68M,0.43%
999,10.12.2017,1320.15,1326.33,1326.92,1318.84,45.06M,0.32%
1000,07.12.2017,1315.99,1316.02,1320.98,1311.96,98.40M,-0.17%
1001,06.12.2017,1318.22,1324.61,1325.71,1318.22,66.74M,-0.82%
1002,05.12.2017,1329.06,1332.14,1334.19,1327.16,48.77M,-0.38%
1003,04.12.2017,1334.07,1340.19,1343.45,1333.81,54.77M,-0.35%
1004,03.12.2017,1338.79,1337.3,1342.37,1335.51,48.37M,0.68%
1005,30.11.2017,1329.81,1329.14,1337.52,1325.11,99.34M,0.42%
1006,29.11.2017,1324.24,1326.9,1330.34,1324.24,77.03M,0.06%
1007,28.11.2017,1323.51,1317.15,1324.47,1313.11,46.70M,0.56%
1008,27.11.2017,1316.11,1321.45,1321.75,1314.75,100.92M,-0.31%
1009,26.11.2017,1320.25,1312.93,1323.11,1312.57,56.45M,0.52%
1010,23.11.2017,1313.4,1298.72,1313.4,1296.26,114.49M,0.88%
1011,22.11.2017,1301.89,1303.75,1305.2,1301.29,69.22M,0.06%
1012,21.11.2017,1301.09,1295.07,1301.55,1292.97,70.03M,0.54%
1013,20.11.2017,1294.06,1289.08,1298.04,1288.45,62.28M,0.16%
1014,19.11.2017,1292.01,1291.85,1293.1,1289.34,32.13M,0.20%
1015,16.11.2017,1289.37,1288.34,1290.07,1284.93,100.35M,0.43%
1016,15.11.2017,1283.8,1290.6,1290.6,1282.09,51.99M,-0.72%
1017,14.11.2017,1293.12,1296.7,1297.72,1292.57,66.88M,-0.30%
1018,13.11.2017,1297.01,1299.53,1301.42,1290.27,57.28M,-0.11%
1019,12.11.2017,1298.49,1297.24,1301.82,1297.24,31.08M,0.37%
1020,09.11.2017,1293.64,1301.44,1302.64,1278.54,103.15M,-0.38%
1021,08.11.2017,1298.57,1300.69,1300.89,1297.76,54.83M,-0.21%
1022,07.11.2017,1301.35,1306.86,1308.01,1301.35,50.65M,-0.22%
1023,06.11.2017,1304.25,1301.46,1307.35,1301.14,63.85M,0.09%
1024,05.11.2017,1303.1,1307.66,1309.51,1302.78,29.97M,-0.11%
1025,02.11.2017,1304.59,1312.9,1313.03,1301.53,151.34M,-0.95%
1026,01.11.2017,1317.1,1318.85,1320.04,1315.24,44.51M,0.14%
1027,31.10.2017,1315.21,1315.08,1317.8,1312.89,100.03M,-0.01%
1028,30.10.2017,1315.29,1315.07,1317.25,1312.8,118.24M,-0.17%
1029,29.10.2017,1317.52,1317.69,1319.69,1317.05,32.33M,0.46%
1030,26.10.2017,1311.46,1313.09,1313.59,1309.39,139.30M,0.12%
1031,25.10.2017,1309.93,1313.77,1314.42,1309.93,57.12M,-0.28%
1032,24.10.2017,1313.58,1314.39,1316.42,1313.51,75.37M,-0.05%
1033,23.10.2017,1314.29,1320.73,1321.33,1314.0,61.43M,-0.34%
1034,22.10.2017,1318.8,1318.33,1321.94,1318.33,38.52M,0.68%
1035,19.10.2017,1309.88,1320.46,1320.79,1308.15,80.87M,-0.91%
1036,18.10.2017,1321.85,1318.69,1323.64,1317.72,58.68M,0.42%
1037,17.10.2017,1316.31,1315.71,1317.97,1313.94,104.08M,0.21%
1038,16.10.2017,1313.49,1319.77,1321.74,1313.49,108.22M,-0.46%
1039,15.10.2017,1319.52,1314.43,1320.31,1313.94,32.56M,0.57%
1040,10.10.2017,1312.07,1316.0,1316.0,1311.59,29.99M,-0.28%
1041,09.10.2017,1315.71,1318.11,1319.96,1315.28,38.92M,-0.11%
1042,08.10.2017,1317.17,1312.62,1318.06,1312.61,21.23M,0.90%
1043,03.10.2017,1305.47,1304.92,1307.9,1303.89,82.82M,0.22%
1044,02.10.2017,1302.6,1302.63,1303.6,1299.35,64.67M,0.15%
1045,01.10.2017,1300.7,1298.46,1302.04,1298.46,41.54M,0.64%
1046,28.09.2017,1292.44,1298.51,1298.51,1289.89,120.50M,0.09%
1047,27.09.2017,1291.24,1291.44,1294.61,1291.24,43.80M,-0.00%
1048,26.09.2017,1291.26,1289.32,1294.16,1288.69,47.04M,0.01%
1049,25.09.2017,1291.12,1293.22,1294.08,1289.32,53.57M,-0.10%
1050,24.09.2017,1292.43,1293.75,1294.51,1290.41,32.91M,-0.22%
1051,19.09.2017,1295.33,1297.41,1299.34,1294.23,51.06M,-0.20%
1052,18.09.2017,1297.97,1292.16,1299.64,1291.4,58.03M,0.84%
1053,17.09.2017,1287.15,1284.6,1288.62,1284.6,20.43M,0.21%
1054,14.09.2017,1284.42,1284.81,1288.32,1282.69,92.06M,-0.06%
1055,13.09.2017,1285.24,1280.22,1285.44,1278.94,78.39M,0.38%
1056,12.09.2017,1280.41,1276.52,1282.41,1276.52,79.44M,0.52%
1057,11.09.2017,1273.77,1263.89,1274.71,1263.89,97.07M,1.20%
1058,10.09.2017,1258.69,1256.94,1259.26,1254.39,60.64M,-0.14%
