,Date,Rate,Open,High,Low,Volume,Change %
1141,2017-05-11,1295.37,1297.08,1297.89,1294.01,90.54M,0.25
1142,2017-05-10,1292.19,1296.08,1298.74,1290.6,74.55M,-0.39
1143,2017-05-09,1297.3,1292.07,1297.3,1291.91,68.49M,0.58
1144,2017-05-08,1289.8,1287.8,1290.89,1285.2,77.40M,0.08
1145,2017-05-07,1288.78,1279.34,1289.14,1278.41,65.97M,1.03
1146,2017-05-04,1275.65,1274.38,1279.18,1272.3,102.44M,0.31
1147,2017-05-03,1271.76,1267.35,1273.16,1266.72,67.01M,0.52
1148,2017-04-30,1265.22,1268.99,1270.55,1263.63,42.33M,-0.49
1149,2017-04-27,1271.4,1274.69,1274.81,1269.47,124.18M,-0.26
1150,2017-04-26,1274.66,1268.93,1274.66,1265.81,50.55M,0.57
1151,2017-04-25,1267.42,1267.12,1268.8,1262.94,94.43M,0.16
1152,2017-04-24,1265.44,1261.84,1267.63,1261.84,81.37M,1.14
1153,2017-04-23,1251.16,1255.89,1256.89,1248.33,63.35M,-0.61
1154,2017-04-20,1258.82,1255.75,1260.45,1252.31,59.17M,0.27
1155,2017-04-19,1255.42,1244.96,1255.42,1243.76,61.74M,0.79
1156,2017-04-18,1245.64,1249.46,1252.86,1241.85,66.50M,0.07
1157,2017-04-13,1244.78,1258.16,1259.18,1240.51,48.45M,-1.09
1158,2017-04-12,1258.56,1257.76,1261.57,1257.16,54.13M,-0.03
1159,2017-04-09,1258.9,1261.63,1262.53,1256.9,69.79M,-0.27
1160,2017-04-06,1262.25,1260.79,1264.95,1258.11,233.86M,-0.47
1161,2017-04-05,1268.18,1255.88,1268.18,1253.31,201.33M,1.13
1162,2017-04-04,1253.97,1253.02,1257.69,1250.04,44.63M,0.15
1163,2017-04-03,1252.13,1254.98,1257.05,1251.04,44.32M,-0.07
1164,2017-04-02,1253.01,1245.47,1254.03,1245.47,24.97M,0.12
1165,2017-03-30,1251.54,1247.35,1251.54,1246.73,103.32M,-0.09
1166,2017-03-29,1252.73,1256.39,1258.0,1250.69,48.45M,-0.12
1167,2017-03-28,1254.22,1254.6,1257.25,1250.54,57.24M,0.57
1168,2017-03-27,1247.14,1250.19,1250.19,1243.36,60.42M,-0.74
1169,2017-03-26,1256.5,1261.52,1265.37,1255.47,31.85M,-0.76
1170,2017-03-23,1266.08,1259.83,1267.58,1259.8,70.25M,0.15
1171,2017-03-22,1264.16,1254.62,1265.71,1253.79,57.40M,0.06
1172,2017-03-21,1263.38,1272.52,1277.3,1262.69,93.99M,-0.61
1173,2017-03-20,1271.12,1267.73,1272.4,1264.65,67.54M,0.45
1174,2017-03-19,1265.39,1270.22,1271.49,1263.88,38.65M,-0.56
1175,2017-03-16,1272.48,1288.66,1288.66,1269.61,95.73M,-0.57
1176,2017-03-15,1279.83,1280.39,1282.78,1277.65,47.32M,0.04
1177,2017-03-14,1279.3,1283.14,1283.81,1276.41,67.29M,-0.25
1178,2017-03-13,1282.56,1281.87,1283.36,1279.52,47.10M,0.09
1179,2017-03-09,1281.42,1277.12,1282.68,1276.61,-,0.06
1180,2017-03-08,1280.7,1274.41,1281.75,1274.06,-,0.58
1181,2017-03-07,1273.32,1273.92,1277.56,1269.67,-,0.01
1182,2017-03-06,1273.18,1284.37,1284.99,1272.25,-,-1.01
1183,2017-03-05,1286.14,1285.86,1287.13,1284.14,-,-0.12
1184,2017-03-02,1287.66,1286.83,1287.66,1281.69,-,0.26
1185,2017-03-01,1284.33,1268.51,1284.33,1267.93,-,1.48
1186,2017-02-28,1265.61,1273.24,1273.43,1265.61,-,-0.97
1187,2017-02-27,1277.97,1285.24,1287.05,1273.3,-,-0.61
1188,2017-02-26,1285.78,1286.7,1287.2,1283.14,-,-0.05
1189,2017-02-23,1286.42,1286.99,1288.99,1283.65,-,-0.22
1190,2017-02-22,1289.25,1293.01,1294.39,1283.96,-,-0.31
1191,2017-02-21,1293.32,1295.53,1297.3,1292.87,-,-0.13
1192,2017-02-20,1294.94,1296.97,1297.41,1293.01,-,-0.02
1193,2017-02-19,1295.21,1290.71,1295.65,1290.71,-,0.61
1194,2017-02-16,1287.42,1290.38,1290.72,1284.34,-,0.38
1195,2017-02-15,1282.57,1283.14,1283.66,1276.22,-,0.52
1196,2017-02-14,1275.9,1273.62,1276.2,1272.86,-,0.11
1197,2017-02-13,1274.55,1265.51,1275.64,1264.03,-,0.7
1198,2017-02-12,1265.72,1264.51,1267.8,1263.29,-,0.96
1199,2017-02-09,1253.69,1247.97,1253.69,1244.45,443.06M,0.71
1200,2017-02-08,1244.87,1251.02,1252.79,1243.9,87.14M,-0.63
1201,2017-02-07,1252.77,1247.45,1253.49,1246.46,75.11M,0.31
1202,2017-02-06,1248.85,1249.32,1249.85,1243.25,65.06M,0.11
1203,2017-02-05,1247.5,1253.49,1254.2,1247.5,40.76M,-0.1
1204,2017-02-02,1248.69,1251.0,1252.21,1243.98,72.15M,-0.43
1205,2017-02-01,1254.11,1250.5,1256.72,1248.41,51.08M,0.9
1206,2017-01-31,1242.96,1236.43,1243.29,1235.71,55.75M,0.18
1207,2017-01-30,1240.74,1252.5,1252.5,1240.74,51.74M,-0.94
1208,2017-01-29,1252.57,1254.96,1255.21,1252.18,32.50M,0.18
1209,2017-01-26,1250.29,1251.47,1253.7,1248.92,115.73M,0.18
1210,2017-01-25,1248.08,1243.96,1249.29,1241.72,62.93M,0.72
1211,2017-01-24,1239.15,1234.32,1240.19,1233.08,61.66M,0.56
1212,2017-01-23,1232.24,1238.45,1239.75,1230.51,68.39M,-0.96
1213,2017-01-22,1244.14,1246.38,1247.89,1238.64,43.05M,-0.32
1214,2017-01-19,1248.09,1262.19,1263.61,1247.09,90.94M,-1.02
1215,2017-01-18,1260.95,1266.47,1266.76,1260.95,53.04M,-0.29
1216,2017-01-17,1264.59,1265.04,1269.63,1261.3,67.76M,-0.15
1217,2017-01-16,1266.46,1268.8,1269.19,1264.85,63.58M,-0.36
1218,2017-01-15,1271.09,1271.03,1273.22,1270.14,27.32M,0.16
1219,2017-01-12,1269.08,1268.85,1271.11,1267.21,51.04M,-0.58
1220,2017-01-11,1276.44,1282.07,1282.07,1275.42,41.02M,-0.32
1221,2017-01-10,1280.51,1283.51,1286.35,1279.53,47.33M,-0.29
1222,2017-01-09,1284.24,1286.75,1287.39,1281.8,58.77M,-0.01
1223,2017-01-08,1284.35,1287.2,1288.52,1282.92,41.39M,-0.49
1224,2017-01-05,1290.66,1289.42,1293.02,1286.94,132.21M,0.22
1225,2017-01-04,1287.77,1286.52,1289.62,1282.91,91.75M,0.18
1226,2017-01-03,1285.44,1283.57,1286.96,1280.74,105.93M,0.39
1227,2017-01-02,1280.42,1279.14,1282.12,1278.05,72.23M,0.27
1228,2017-01-01,1276.94,1277.04,1279.29,1276.2,54.53M,-0.42
1229,2016-12-29,1282.37,1282.63,1283.71,1278.86,116.39M,-0.54
1230,2016-12-28,1289.31,1286.71,1297.18,1283.43,83.81M,0.24
1231,2016-12-27,1286.21,1273.54,1286.7,1273.49,90.70M,1.09
1232,2016-12-26,1272.29,1273.0,1273.39,1269.77,69.89M,-0.04
1233,2016-12-25,1272.85,1278.35,1278.45,1272.11,88.11M,-0.36
1234,2016-12-22,1277.43,1275.79,1277.43,1273.94,61.89M,0.12
1235,2016-12-21,1275.91,1280.7,1284.47,1275.22,94.11M,-0.43
1236,2016-12-20,1281.42,1275.38,1283.15,1274.88,108.37M,0.35
1237,2016-12-19,1276.99,1272.8,1277.12,1269.37,119.99M,0.29
1238,2016-12-18,1273.24,1272.48,1275.8,1271.43,74.18M,0.14
1239,2016-12-15,1271.43,1269.19,1271.91,1264.72,92.72M,-0.01
1240,2016-12-14,1271.62,1278.97,1279.34,1271.62,111.10M,-0.64
1241,2016-12-13,1279.87,1275.07,1280.73,1272.51,113.75M,0.61
1242,2016-12-12,1272.06,1278.23,1278.84,1272.02,198.35M,-0.53
1243,2016-12-11,1278.85,1273.12,1280.13,1273.11,167.55M,1.15
1244,2016-12-08,1264.3,1260.94,1265.59,1259.75,243.34M,0.4
1245,2016-12-07,1259.23,1269.75,1272.24,1258.39,125.65M,-0.39
1246,2016-12-06,1264.16,1264.89,1270.01,1262.26,149.66M,-0.32
1247,2016-12-05,1268.27,1255.34,1270.15,1254.91,203.38M,1.19
1248,2016-12-04,1253.39,1254.86,1255.08,1251.15,109.48M,-0.44
1249,2016-12-01,1258.89,1261.48,1265.08,1257.75,155.77M,-0.39
1250,2016-11-30,1263.79,1266.55,1268.24,1263.44,170.61M,-0.27
1251,2016-11-29,1267.23,1264.82,1270.73,1264.82,91.59M,-0.05
1252,2016-11-28,1267.92,1272.75,1273.33,1266.99,70.36M,-0.36
1253,2016-11-27,1272.46,1269.97,1274.74,1269.64,59.06M,0.48
1254,2016-11-24,1266.33,1268.15,1270.03,1265.95,103.03M,0.04
1255,2016-11-23,1265.87,1265.45,1268.73,1259.8,66.44M,-0.16
1256,2016-11-22,1267.87,1265.38,1269.63,1265.33,91.77M,0.49
1257,2016-11-21,1261.67,1258.96,1262.49,1256.65,86.23M,0.29
1258,2016-11-20,1258.0,1256.39,1259.02,1255.92,57.51M,0.54
1259,2016-11-17,1251.26,1252.47,1254.96,1250.24,74.11M,0.04
1260,2016-11-16,1250.77,1248.44,1251.74,1247.12,86.72M,0.29
1261,2016-11-15,1247.2,1251.49,1253.56,1245.0,90.14M,-0.1
1262,2016-11-14,1248.48,1252.04,1253.38,1242.43,85.96M,0.06
1263,2016-11-13,1247.76,1248.07,1248.81,1244.26,42.11M,0.4
1264,2016-11-10,1242.83,1248.31,1252.28,1238.64,87.14M,0.77
1265,2016-11-09,1233.32,1198.59,1240.75,1198.32,87.91M,0.89
1266,2016-11-08,1222.45,1231.85,1233.68,1222.36,76.62M,-0.87
1267,2016-11-07,1233.22,1230.88,1234.76,1229.37,77.18M,1.35
1268,2016-11-06,1216.77,1204.74,1217.66,1204.47,40.02M,0.21
1269,2016-11-03,1214.27,1211.77,1224.59,1211.77,81.50M,-0.26
1270,2016-11-02,1217.46,1222.28,1222.33,1213.72,99.63M,-0.64
1271,2016-11-01,1225.36,1233.15,1234.14,1224.25,80.54M,-0.47
1272,2016-10-31,1231.09,1237.6,1239.16,1228.84,68.77M,-0.2
1273,2016-10-30,1233.54,1239.35,1239.62,1233.26,37.99M,-1.37
1274,2016-10-27,1250.63,1248.67,1256.42,1248.67,90.33M,-0.31
1275,2016-10-26,1254.46,1256.3,1256.3,1251.8,47.95M,-0.38
1276,2016-10-25,1259.19,1257.19,1262.56,1255.63,71.35M,0.63
1277,2016-10-20,1251.35,1250.88,1252.19,1249.51,38.88M,0.06
1278,2016-10-19,1250.63,1249.75,1251.71,1247.23,46.36M,0.17
1279,2016-10-18,1248.47,1238.03,1248.47,1237.44,46.47M,0.55
1280,2016-10-13,1241.6,1251.73,1251.83,1238.09,120.47M,-1.94
1281,2016-10-10,1266.15,1260.21,1267.54,1259.57,83.56M,0.53
1282,2016-10-09,1259.47,1255.36,1259.47,1255.19,30.35M,0.18
1283,2016-10-06,1257.18,1263.35,1263.35,1256.81,85.73M,-0.26
1284,2016-10-05,1260.51,1252.43,1261.91,1251.77,58.38M,-0.1
1285,2016-09-29,1261.79,1269.92,1272.11,1260.28,145.75M,-0.66
1286,2016-09-28,1270.11,1272.68,1276.05,1270.08,78.76M,-0.2
1287,2016-09-27,1272.65,1277.93,1280.26,1266.48,107.83M,-0.22
1288,2016-09-26,1275.5,1279.57,1281.41,1273.99,215.25M,-0.58
1289,2016-09-25,1282.94,1284.89,1286.3,1281.93,53.40M,0.12
1290,2016-09-22,1281.36,1272.2,1281.36,1271.25,80.53M,1.52
1291,2016-09-21,1262.16,1262.8,1266.43,1260.75,51.23M,-0.03
1292,2016-09-20,1262.5,1267.76,1269.61,1262.5,53.04M,-0.61
1293,2016-09-19,1270.31,1271.75,1273.97,1267.42,52.96M,0.22
1294,2016-09-18,1267.49,1258.61,1267.49,1258.6,33.93M,0.93
1295,2016-09-15,1255.75,1253.14,1258.62,1252.47,70.87M,0.04
1296,2016-09-14,1255.27,1256.59,1258.34,1252.41,146.38M,0.09
1297,2016-09-13,1254.2,1264.94,1265.77,1253.21,65.79M,-0.34
1298,2016-09-12,1258.47,1250.72,1259.44,1247.96,79.41M,0.3
1299,2016-09-11,1254.67,1261.91,1261.91,1251.33,48.19M,-1.92
1300,2016-09-08,1279.17,1284.46,1285.24,1277.16,65.95M,-0.23
1301,2016-09-07,1282.12,1274.9,1282.14,1274.9,57.69M,0.61
1302,2016-09-06,1274.29,1272.47,1277.26,1272.28,46.11M,0.09
1303,2016-09-05,1273.17,1266.85,1273.17,1266.38,62.82M,0.6
1304,2016-09-04,1265.55,1267.94,1268.69,1264.61,25.51M,-0.12
1305,2016-09-01,1267.03,1273.75,1275.15,1266.33,70.32M,-0.35
1306,2016-08-31,1271.53,1273.47,1276.57,1270.03,78.99M,-0.19
1307,2016-08-30,1273.89,1273.75,1275.35,1271.81,51.03M,0.16
1308,2016-08-29,1271.82,1275.55,1277.55,1270.58,48.74M,-0.3
1309,2016-08-28,1275.68,1277.8,1279.67,1275.66,47.92M,-0.44
1310,2016-08-25,1281.38,1275.46,1282.02,1275.16,131.88M,-0.95
1311,2016-08-24,1293.62,1295.46,1297.08,1292.26,101.76M,-0.2
1312,2016-08-23,1296.15,1292.29,1297.9,1291.2,49.69M,0.3
1313,2016-08-22,1292.26,1289.28,1294.77,1288.64,62.14M,0.2
1314,2016-08-21,1289.64,1287.1,1289.64,1286.49,28.35M,0.29
1315,2016-08-18,1285.92,1284.58,1286.84,1281.88,56.70M,0.17
1316,2016-08-17,1283.69,1287.74,1290.14,1283.23,38.03M,-0.26
1317,2016-08-16,1287.05,1290.92,1291.49,1286.31,63.86M,-0.37
1318,2016-08-15,1291.8,1292.26,1294.48,1290.23,71.75M,0.42
1319,2016-08-11,1286.42,1288.08,1288.95,1285.45,86.41M,0.39
1320,2016-08-10,1281.37,1292.73,1300.53,1280.38,80.80M,-0.73
1321,2016-08-09,1290.82,1288.49,1292.45,1288.02,64.81M,0.13
1322,2016-08-08,1289.16,1288.26,1293.45,1288.26,52.32M,0.09
1323,2016-08-07,1287.99,1282.92,1287.99,1282.64,29.01M,1.04
1324,2016-08-04,1274.72,1268.35,1275.53,1268.35,77.91M,0.57
1325,2016-08-03,1267.47,1265.03,1267.73,1261.08,86.45M,0.22
1326,2016-08-02,1264.67,1275.36,1276.66,1264.67,76.43M,-0.86
1327,2016-08-01,1275.68,1277.21,1279.7,1273.08,116.91M,0.23
1328,2016-07-31,1272.69,1267.69,1272.69,1267.06,32.45M,0.43
1329,2016-07-28,1267.26,1278.39,1278.53,1267.26,97.74M,-0.52
1330,2016-07-27,1273.91,1275.26,1279.1,1273.02,56.62M,-0.12
1331,2016-07-26,1275.39,1277.02,1278.73,1274.29,59.29M,-0.11
1332,2016-07-25,1276.81,1277.13,1283.25,1275.11,64.29M,-0.03
1333,2016-07-24,1277.23,1275.73,1280.01,1274.09,45.55M,-0.09
1334,2016-07-21,1278.33,1278.92,1282.47,1277.26,52.45M,-0.06
1335,2016-07-20,1279.15,1269.74,1279.15,1269.11,57.50M,0.69
1336,2016-07-19,1270.4,1267.47,1270.93,1265.03,50.87M,0.15
1337,2016-07-18,1268.5,1271.12,1276.54,1266.74,54.50M,-0.07
1338,2016-07-17,1269.38,1270.81,1271.27,1268.36,27.70M,-0.09
1339,2016-07-14,1270.56,1264.32,1271.75,1263.74,69.28M,0.62
1340,2016-07-13,1262.71,1260.67,1265.64,1256.83,72.89M,0.37
1341,2016-07-12,1258.01,1248.66,1259.63,1248.4,72.80M,0.74
1342,2016-07-11,1248.82,1249.4,1252.27,1246.03,59.16M,0.28
1343,2016-07-10,1245.29,1241.98,1246.04,1241.67,35.37M,1.37
1344,2016-07-07,1228.46,1219.86,1228.46,1219.52,60.15M,1.03
1345,2016-07-06,1215.89,1220.4,1223.0,1212.08,67.14M,-0.43
1346,2016-07-05,1221.11,1226.63,1227.63,1220.03,60.93M,-0.56
1347,2016-07-04,1228.02,1226.37,1229.08,1225.22,69.22M,0.28
1348,2016-07-03,1224.58,1222.87,1225.88,1222.87,55.55M,1.1
1349,2016-06-30,1211.21,1212.57,1215.55,1209.77,87.19M,-0.06
1350,2016-06-29,1211.88,1208.54,1211.88,1205.23,117.35M,0.63
1351,2016-06-28,1204.31,1199.74,1206.37,1198.19,141.99M,0.67
1352,2016-06-27,1196.27,1204.7,1212.42,1195.03,166.84M,-0.51
1353,2016-06-26,1202.41,1203.69,1207.44,1199.49,154.20M,-3.05
1354,2016-06-23,1240.22,1243.21,1245.39,1237.43,180.49M,-0.03
1355,2016-06-22,1240.54,1235.64,1240.73,1234.65,188.28M,0.33
1356,2016-06-21,1236.41,1239.79,1243.45,1235.08,110.34M,-0.15
1357,2016-06-20,1238.22,1233.36,1242.11,1233.21,116.12M,1.0
1358,2016-06-19,1225.9,1223.71,1228.51,1223.71,33.88M,0.32
1359,2016-06-16,1222.02,1219.94,1224.91,1216.6,137.83M,-1.05
1360,2016-06-15,1235.03,1236.51,1244.38,1233.23,90.14M,0.7
1361,2016-06-14,1226.41,1227.88,1230.31,1223.02,297.11M,-0.29
1362,2016-06-13,1229.98,1231.97,1231.97,1225.63,63.79M,-1.32
1363,2016-06-09,1246.37,1247.82,1250.81,1245.46,138.07M,-0.43
1364,2016-06-08,1251.81,1258.22,1259.01,1251.81,123.57M,-0.55
1365,2016-06-07,1258.76,1262.01,1263.58,1256.62,105.35M,0.09
1366,2016-06-06,1257.59,1255.65,1258.02,1254.18,108.91M,0.1
1367,2016-06-05,1256.32,1255.04,1258.06,1254.46,57.45M,-0.05
1368,2016-06-02,1256.99,1251.53,1257.76,1251.22,81.11M,0.37
1369,2016-06-01,1252.34,1254.28,1255.18,1247.84,50.75M,-0.18
1370,2016-05-31,1254.58,1256.99,1259.34,1252.19,111.63M,-0.0
1371,2016-05-30,1254.63,1245.32,1255.0,1243.19,81.96M,0.83
1372,2016-05-29,1244.26,1246.6,1248.11,1243.14,57.28M,0.27
1373,2016-05-26,1240.87,1244.5,1245.68,1236.56,150.43M,-0.71
1374,2016-05-25,1249.8,1244.02,1249.8,1242.03,145.77M,0.95
1375,2016-05-24,1238.05,1224.27,1238.05,1222.12,81.60M,0.95
1376,2016-05-23,1226.34,1221.1,1226.85,1214.44,68.11M,0.49
1377,2016-05-22,1220.39,1221.62,1222.86,1219.92,84.46M,0.66
1378,2016-05-19,1212.43,1219.57,1221.18,1212.43,220.81M,-0.73
1379,2016-05-18,1221.36,1210.02,1221.36,1208.08,73.12M,0.78
1380,2016-05-17,1211.86,1216.81,1216.91,1206.51,60.12M,0.05
1381,2016-05-16,1211.29,1212.51,1213.09,1206.69,59.72M,0.05
1382,2016-05-15,1210.68,1213.34,1214.37,1208.28,43.57M,-1.43
1383,2016-05-10,1228.24,1223.27,1228.55,1221.74,65.40M,0.66
1384,2016-05-09,1220.15,1219.03,1225.56,1214.64,118.88M,0.35
1385,2016-05-08,1215.85,1211.71,1216.1,1211.34,41.65M,-0.54
1386,2016-05-05,1222.41,1226.22,1228.96,1219.78,65.60M,0.21
1387,2016-05-04,1219.87,1227.77,1232.05,1216.82,43.39M,-0.58
1388,2016-05-03,1226.94,1234.39,1235.91,1224.2,53.61M,-0.57
1389,2016-05-02,1233.92,1227.52,1237.56,1225.36,57.11M,0.76
1390,2016-05-01,1224.58,1234.93,1236.58,1223.59,32.30M,-1.72
1391,2016-04-27,1246.04,1250.83,1253.99,1244.46,99.71M,-1.45
1392,2016-04-26,1264.4,1266.43,1269.3,1262.19,62.20M,-1.63
1393,2016-04-25,1285.29,1292.18,1292.6,1285.29,36.38M,-0.72
1394,2016-04-24,1294.66,1292.09,1295.64,1291.33,19.79M,0.15
1395,2016-04-21,1292.77,1295.45,1295.83,1290.39,62.57M,-0.04
1396,2016-04-20,1293.28,1293.19,1297.52,1291.59,74.99M,-0.2
1397,2016-04-19,1295.85,1288.65,1295.85,1288.31,59.04M,0.62
1398,2016-04-18,1287.84,1281.29,1287.84,1275.2,79.43M,0.21
1399,2016-04-17,1285.18,1273.71,1285.24,1273.21,56.26M,0.94
1400,2016-04-14,1273.21,1273.03,1278.69,1268.41,67.56M,0.39
1401,2016-04-13,1268.21,1258.25,1268.21,1257.94,48.47M,1.31
1402,2016-04-12,1251.81,1252.55,1256.56,1250.46,56.31M,-0.28
1403,2016-04-11,1255.36,1244.37,1256.47,1240.18,83.90M,0.96
1404,2016-04-10,1243.39,1242.59,1244.75,1241.68,29.84M,-0.57
1405,2016-04-07,1250.49,1256.2,1256.55,1249.5,69.18M,0.03
1406,2016-04-06,1250.12,1247.64,1252.17,1246.17,84.76M,0.29
1407,2016-04-05,1246.47,1251.65,1251.83,1243.24,60.04M,-0.75
1408,2016-04-04,1255.85,1250.68,1257.3,1250.48,57.87M,0.43
1409,2016-04-03,1250.44,1255.74,1256.08,1249.65,39.76M,0.02
1410,2016-03-31,1250.19,1255.71,1260.12,1250.19,94.45M,-0.77
1411,2016-03-30,1259.95,1263.65,1267.51,1259.95,74.49M,0.23
1412,2016-03-29,1257.01,1263.58,1264.19,1253.55,167.70M,-0.71
1413,2016-03-28,1266.01,1262.74,1269.43,1261.78,522.68M,-0.14
1414,2016-03-27,1267.79,1274.42,1275.36,1267.04,41.90M,-0.77
1415,2016-03-23,1277.69,1283.67,1285.94,1276.81,124.73M,-0.17
1416,2016-03-22,1279.87,1278.67,1279.87,1272.6,49.54M,0.15
1417,2016-03-21,1277.93,1278.05,1280.53,1275.13,62.54M,0.06
1418,2016-03-20,1277.1,1277.1,1278.68,1276.17,27.34M,0.45
1419,2016-03-17,1271.34,1280.2,1282.2,1268.6,73.59M,-0.48
1420,2016-03-16,1277.52,1273.03,1279.23,1272.55,53.61M,0.53
1421,2016-03-15,1270.8,1276.15,1279.74,1269.91,80.51M,-0.55
1422,2016-03-14,1277.82,1279.64,1283.81,1276.31,138.20M,-0.06
1423,2016-03-13,1278.63,1276.37,1283.76,1276.11,69.68M,0.69
1424,2016-03-10,1269.82,1264.41,1273.88,1262.56,75.16M,0.81
1425,2016-03-09,1259.62,1254.84,1261.01,1253.3,86.11M,0.3
1426,2016-03-08,1255.8,1254.45,1258.14,1250.17,74.67M,0.13
1427,2016-03-07,1254.19,1256.57,1257.17,1250.6,58.18M,-0.25
1428,2016-03-06,1257.3,1255.88,1258.11,1255.88,34.79M,0.71
1429,2016-03-03,1248.44,1256.62,1256.62,1247.33,70.71M,-0.01
1430,2016-03-02,1248.52,1255.62,1256.33,1244.73,69.42M,0.39
1431,2016-03-01,1243.66,1240.65,1245.56,1239.8,65.14M,0.26
1432,2016-02-29,1240.46,1239.76,1245.99,1236.66,67.29M,-0.15
1433,2016-02-28,1242.27,1238.52,1243.78,1238.49,33.48M,0.99
1434,2016-02-25,1230.09,1235.36,1235.36,1226.63,121.50M,0.43
1435,2016-02-24,1224.85,1235.2,1236.16,1221.42,86.87M,-0.69
1436,2016-02-23,1233.37,1235.75,1237.28,1230.97,83.45M,-0.22
1437,2016-02-22,1236.03,1231.07,1240.56,1230.82,73.19M,0.92
1438,2016-02-21,1224.82,1227.39,1231.05,1223.93,31.94M,0.13
1439,2016-02-18,1223.28,1243.66,1244.02,1221.69,85.69M,-0.51
1440,2016-02-17,1229.52,1209.69,1229.52,1207.47,82.33M,1.69
1441,2016-02-16,1209.12,1215.63,1216.05,1205.08,74.94M,0.06
1442,2016-02-15,1208.38,1204.93,1210.44,1204.92,54.76M,0.89
1443,2016-02-14,1197.77,1190.63,1199.12,1190.28,47.51M,1.43
1444,2016-02-11,1180.84,1200.65,1202.85,1180.61,94.37M,-2.85
1445,2016-02-10,1215.46,1212.5,1219.76,1206.17,49.54M,0.35
1446,2016-02-09,1211.2,1212.28,1218.08,1199.06,83.54M,-0.36
1447,2016-02-08,1215.57,1233.95,1236.98,1215.32,83.23M,-1.34
1448,2016-02-07,1232.09,1232.41,1234.86,1227.87,33.52M,-1.18
1449,2016-02-04,1246.83,1255.56,1257.56,1237.93,80.72M,0.21
1450,2016-02-03,1244.17,1249.99,1259.03,1242.91,65.48M,-0.71
1451,2016-02-02,1253.01,1262.7,1264.69,1252.3,80.64M,-0.75
1452,2016-02-01,1262.49,1266.48,1268.78,1257.42,86.32M,-0.56
1453,2016-01-31,1269.61,1269.46,1270.97,1265.65,77.88M,1.62
1454,2016-01-28,1249.38,1248.37,1257.33,1246.21,205.31M,0.04
1455,2016-01-27,1248.86,1249.98,1254.68,1247.69,111.51M,-0.19
1456,2016-01-26,1251.2,1236.86,1252.36,1233.4,95.07M,0.06
1457,2016-01-25,1250.5,1257.79,1260.75,1248.06,79.34M,-0.65
1458,2016-01-24,1258.72,1259.09,1261.67,1258.27,59.61M,1.62
1459,2016-01-21,1238.61,1226.19,1243.23,1226.19,114.54M,0.67
1460,2016-01-20,1230.31,1240.55,1240.55,1229.3,98.29M,-2.25
1461,2016-01-19,1258.69,1261.1,1268.24,1253.81,69.20M,0.64
1462,2016-01-18,1250.73,1244.29,1252.49,1240.3,97.00M,0.49
1463,2016-01-17,1244.68,1243.71,1255.53,1241.75,169.09M,-0.28
1464,2016-01-14,1248.15,1270.11,1270.11,1240.66,142.69M,-2.97
1465,2016-01-13,1286.37,1295.74,1298.17,1285.89,112.96M,-0.37
1466,2016-01-12,1291.2,1282.03,1296.03,1281.59,67.79M,0.64
1467,2016-01-11,1282.94,1274.32,1294.63,1272.95,63.63M,0.41
1468,2016-01-10,1277.7,1268.89,1278.45,1267.79,46.62M,-0.52
1469,2016-01-07,1284.39,1295.19,1295.19,1282.05,110.33M,-2.08
1470,2016-01-06,1311.73,1318.61,1319.87,1302.82,88.55M,-0.65
1471,2016-01-05,1320.34,1318.21,1324.95,1317.69,74.28M,0.48
1472,2016-01-04,1314.05,1311.76,1314.05,1306.75,83.63M,-1.08
1473,2016-01-03,1328.33,1315.48,1330.05,1314.8,60.17M,1.01
1474,2015-12-31,1315.08,1313.83,1320.9,1313.07,105.80M,-0.05
1475,2015-12-30,1315.71,1319.33,1320.75,1314.54,106.10M,-0.4
1476,2015-12-29,1320.95,1321.04,1323.44,1320.51,91.21M,0.42
1477,2015-12-28,1315.36,1320.55,1321.08,1314.63,103.74M,-0.49
1478,2015-12-27,1321.85,1308.44,1323.88,1307.58,93.86M,1.08
1479,2015-12-24,1307.78,1302.04,1309.15,1299.53,144.45M,1.06
1480,2015-12-23,1294.11,1287.03,1294.11,1283.86,126.13M,0.51
1481,2015-12-22,1287.48,1299.22,1300.72,1286.8,101.59M,-0.7
1482,2015-12-21,1296.5,1296.68,1301.49,1293.26,86.20M,0.25
1483,2015-12-20,1293.3,1293.4,1293.5,1287.14,79.59M,-1.36
1484,2015-12-17,1311.13,1304.72,1317.95,1304.72,128.13M,1.17
1485,2015-12-16,1295.98,1303.68,1305.35,1294.86,64.25M,-0.41
1486,2015-12-15,1301.27,1288.76,1302.54,1287.6,121.47M,1.41
1487,2015-12-14,1283.24,1292.25,1296.38,1281.87,401.14M,-0.53
1488,2015-12-13,1290.06,1300.41,1300.94,1289.19,69.65M,-2.3
1489,2015-12-10,1320.47,1325.08,1326.27,1318.94,89.89M,-0.6
1490,2015-12-09,1328.41,1333.73,1334.98,1326.03,69.29M,-0.05
1491,2015-12-08,1329.1,1339.52,1340.92,1325.03,91.96M,-0.83
1492,2015-12-07,1340.16,1350.0,1350.66,1340.16,91.82M,-0.62
1493,2015-12-06,1348.46,1354.89,1355.82,1346.49,53.70M,0.06
1494,2015-12-03,1347.63,1354.61,1359.57,1346.62,112.93M,-0.88
1495,2015-12-02,1359.57,1359.71,1362.39,1357.79,83.65M,0.32
